STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,MEASURE,Measure,DATA_ITEM,Data Item,SECTOR,Sector,TSEST,Adjustment Type,REGION,Region,FREQ,Frequency,TIME_PERIOD,Time Period,OBS_VALUE,Observation Value,UNIT_MEASURE,Unit of Measure,UNIT_MULT,Unit of Multiplier,OBS_STATUS,Observation Status,OBS_COMMENT,Observation Comment
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,6,Tasmania,Q,Quarterly,2025-Q4,,1265,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,6,Tasmania,Q,Quarterly,2026-Q1,,1275,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2003-Q1,,7973,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2003-Q2,,8073,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2003-Q3,,8180,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2003-Q4,,8285,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2004-Q1,,8390,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2004-Q2,,8525,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2004-Q3,,8621,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2004-Q4,,8721,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2005-Q1,,8836,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2005-Q2,,8995,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2005-Q3,,9126,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2005-Q4,,9265,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2006-Q1,,9388,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2006-Q2,,9520,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2006-Q3,,9720,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2006-Q4,,9831,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2007-Q1,,9989,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2007-Q2,,10181,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2007-Q3,,10371,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2007-Q4,,10531,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2008-Q1,,10767,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2008-Q2,,11036,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2008-Q3,,11270,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2008-Q4,,11517,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2009-Q1,,11762,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2009-Q2,,11987,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2009-Q3,,12200,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2009-Q4,,12372,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2010-Q1,,12570,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2010-Q2,,12775,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2010-Q3,,13011,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2010-Q4,,13246,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2011-Q1,,13554,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2011-Q2,,13821,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2011-Q3,,14105,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2011-Q4,,14331,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2012-Q1,,14561,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2012-Q2,,14805,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2012-Q3,,14970,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2012-Q4,,15166,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2013-Q1,,15317,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2013-Q2,,15526,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2013-Q3,,15682,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2013-Q4,,15841,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2014-Q1,,16007,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2014-Q2,,16220,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2014-Q3,,16394,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2014-Q4,,16608,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2015-Q1,,16750,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2015-Q2,,16918,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2015-Q3,,17100,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2015-Q4,,17269,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2016-Q1,,17413,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2016-Q2,,17566,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2016-Q3,,17763,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2016-Q4,,17999,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2017-Q1,,18268,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2017-Q2,,18559,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2017-Q3,,18861,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2017-Q4,,19192,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2018-Q1,,19470,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2018-Q2,,19745,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2018-Q3,,20018,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2018-Q4,,20281,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2019-Q1,,20425,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2019-Q2,,20657,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2019-Q3,,20781,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2019-Q4,,20949,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2020-Q1,,21087,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2020-Q2,,20931,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2020-Q3,,21070,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2020-Q4,,21323,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2021-Q1,,21565,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2021-Q2,,21710,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2021-Q3,,21714,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2021-Q4,,21811,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2022-Q1,,21948,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2022-Q2,,22116,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2022-Q3,,22522,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2022-Q4,,22960,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2023-Q1,,23430,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2023-Q2,,24136,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2023-Q3,,24889,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2023-Q4,,25530,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2024-Q1,,26072,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2024-Q2,,26731,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2024-Q3,,27266,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2024-Q4,,27682,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2025-Q1,,28011,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2025-Q2,,28324,,NA,Not Applicable,0,Units,,,,
